32323,30290,30032,28329,32258,32344,26031,28270,5281,29895,32271,31237,12834,14234,23240,-9192,31500,25980,31649,32557,29443,31290,1360,28786,10376,17205,32763,2453,-1442,32135,-7165,3380,-5378,12499,13106,16467,5756,-5249,-19902,16568,32339,-13416,5683,-9896,-30150,-29514,23100,31452,9025,19969,-8486,-3712,14380,9728,-32739,-15655,31081,27887,-554,-32675,-32736,-6407,-31974,-32593,
26521,29481,25541,31664,18503,30060,29106,19005,28204,19255,32008,17352,11813,31777,4899,31516,27098,28147,-5216,22664,32738,32758,32759,4877,14182,32284,29623,-2467,-8717,31236,32490,25244,19244,14302,20527,-8431,27043,13041,15050,-26693,-16681,-26513,-7011,-27796,30564,7994,-32399,-8970,18423,-16775,-32350,23666,-1379,780,743,-32402,-29539,5605,-14006,-32674,31587,9900,-4253,-20891,
15059,32490,21435,27041,30000,18990,32684,21526,-11450,7435,32387,31840,25871,319,25697,15829,31791,31014,17331,32635,29388,32760,32619,31574,22112,32731,-4265,32160,22380,32309,12626,21180,29102,-4257,24784,18506,-13180,-26704,-2335,24705,30702,31913,-4981,-7742,-20109,32766,20332,28690,7939,10576,27809,-2938,14493,-722,3117,-8764,-24182,-1555,32489,6281,-23934,5461,-30237,-25002,
14591,32216,25247,27156,29670,31132,19371,30318,32260,18022,32749,29004,31025,11976,25412,-16521,32538,16188,19649,32767,31631,32766,-1432,29651,32525,-3869,32752,9087,17920,-7064,32635,28557,29339,5985,-20887,18337,-13905,10224,-26429,12432,-5745,-27366,1103,-15248,10542,-30500,20686,-28298,-3868,28489,-26223,-206,-8555,-286,32736,13947,-3980,32538,-1001,-31482,27433,31997,2943,-16068,
21288,29123,29514,-18911,-13737,32668,32342,13205,31799,-8016,29386,31028,2052,31810,20824,26312,9099,-13028,10528,32629,31381,19604,28736,28659,26232,4369,32089,30183,28209,26591,29891,23247,-24910,-15019,14234,-26759,29749,2553,5264,-29989,-7908,31772,14496,-10535,32703,-7863,-25300,19529,-31479,-30066,31030,-3005,-9432,26256,15746,-15886,-19636,32475,6635,-12755,16673,-19148,-13426,-23093,
32670,21328,32602,7908,19034,7992,31596,32742,20430,30497,9343,29132,20652,17571,2170,30533,32713,-9576,27237,19819,30347,32634,31064,32212,32665,-20611,16366,23400,1443,32400,-2623,29842,2532,24876,3291,-31799,26672,31778,-8682,1301,-25619,-11984,31407,15001,-25440,27658,-32696,11894,1885,-31337,-18216,-26094,-12360,-2959,-10427,-6006,-2584,-25473,-28387,22937,-32736,-4895,-32662,13534,
11441,6802,22209,4240,29757,32026,30053,29497,23009,3892,26667,32491,18812,-11215,29741,30500,28421,-8473,2596,19669,27866,-28749,27863,30155,11010,30707,24300,19795,-14313,22060,26707,17385,-30705,-32054,24093,-32492,-13719,-6932,-13057,-14270,-23330,-32536,19041,-4248,-26829,-30788,13753,-11976,-16308,-31653,32664,-26207,-17238,-15722,17245,12820,30862,11435,-21982,26112,29476,24229,18985,27775,
14467,29433,28169,30157,26107,32472,24821,32572,18981,26694,31430,27148,28870,26565,22634,25160,9425,21660,22688,18760,19227,28971,26235,28118,28249,21620,6966,860,27896,19111,27115,31743,-29401,14401,16739,12816,19803,-4393,-21392,3572,-26710,-19004,-9265,-18349,-15500,19184,23693,20992,-31383,24587,-23642,-26866,-26533,-15310,19633,16825,-16603,-24623,-32018,32756,17191,26617,18398,-8128,
32767,21658,20423,3290,30666,12743,32706,31744,30737,19471,27081,29594,29632,23909,27428,20937,32716,30114,14494,-6960,32709,32140,32223,24339,31435,31308,24448,17440,-8086,-12849,26698,27862,-224,-24590,25624,32602,-11545,-30188,2012,-8124,11356,26355,18448,-14068,13988,22406,17928,25205,-1841,12916,-29388,32020,-1959,6380,5951,-21939,-9247,-9669,21817,-27741,31754,-30143,-18997,17245,
1250,30947,32483,31033,24937,6044,-8908,32178,-859,16135,31785,8051,32083,32024,23687,16768,32050,25010,18875,32113,27504,18800,-14449,31595,31922,26395,26910,21460,30863,30283,28307,23776,32744,-10769,-4310,-10519,21256,-32205,-31533,-6185,32756,28519,-7965,-31763,-6662,6942,22642,28152,-6820,-21171,26785,-6516,-17811,26838,-29409,-8688,-7393,-19417,18696,24762,11009,-12514,16505,22547,
23532,27887,32413,22538,5057,31200,30202,16787,28314,32348,-6828,21390,18312,23519,12417,29922,32165,2349,6758,19315,4213,6203,17063,21114,25591,-1758,22155,31049,32241,25547,7357,32474,-22803,17205,-4806,23785,32375,10012,-12710,-28141,16493,5227,-32048,-24822,-27173,-22816,-30323,13355,6256,32683,-32063,26470,32495,32175,27974,25058,20464,32720,-24142,10472,5852,-20520,-31931,4372,
30534,16613,17489,28011,-1104,31753,28045,31070,21522,31423,-22962,5149,-70,32767,27339,27024,17915,32457,25467,30790,31863,19287,-30781,30991,16677,10609,-31717,10256,17168,32763,10805,31558,11891,28244,27710,17002,-32749,-8090,-16946,-10410,24708,9288,-23377,-32360,-32767,-233,18062,18531,27436,4500,20619,11210,7646,-26490,11234,10641,28206,31002,8232,31121,-27910,-524,-30935,-8821,
31937,14346,-17207,16257,16901,28697,20062,23603,7436,26421,-4663,28501,30547,32625,27409,25602,27476,-525,29677,-9322,17111,23731,32571,7243,32402,27844,19874,31977,32744,28514,13282,28061,-7329,-29460,-27886,-28450,28072,15817,-25908,22729,31912,19381,-32434,-16167,-11857,3049,-17957,-20451,17854,-32763,13892,31413,27945,22595,3580,-31957,-4879,17274,26053,7156,1231,16144,-29955,-16921,
14354,10000,28684,30213,3689,20556,26032,-5668,-26242,3654,31851,15296,31969,19451,27739,15004,8582,17173,32432,19666,32448,31844,637,751,31134,24990,30106,22469,32460,29579,32572,12992,29456,31204,-15841,12683,32559,-25517,19901,32273,-19622,-32563,-7697,-28978,-7187,26369,-17443,-29131,31624,-27907,-4678,26210,-4567,7722,-32761,32759,-10216,21195,12934,23850,4479,14100,-3575,-30082,
15181,25883,9689,23933,32731,-10857,24324,13069,32309,27378,26676,24910,28185,25815,488,31601,24433,6045,30875,11046,32659,32059,30723,26733,19495,29388,-11093,13700,1629,13656,28368,31549,-29038,20094,-31302,-22381,1554,30917,-21956,-30048,-5464,-18004,-19029,-21288,-16712,20181,-32764,-8664,-21835,-32205,-10975,-30850,-2669,-6778,-11393,-18949,26337,14493,30832,29766,-32727,29786,-16400,-8851,
32750,32692,30398,1785,-5720,32523,28094,-23656,30747,-8403,24631,31288,31649,30778,14857,32199,21265,18930,-15335,31029,10075,32757,5616,25092,24564,25397,-25357,30029,32762,29538,-10943,32352,1066,-2222,-12232,32719,32264,3995,16864,22673,11328,-31672,-21610,-9735,-8486,-11243,29206,6077,-24930,26746,28958,-10532,31180,810,32283,-21073,21687,20705,-20754,-13113,-619,14184,30886,5204,
27892,32145,26112,32750,32373,16388,18365,1464,24694,29518,32740,11860,14997,-1607,32267,19035,32620,27023,30496,20582,3345,32755,28542,4806,28940,31738,32632,29346,32332,31151,32685,32198,17197,-6356,19796,-1066,5071,28375,27137,32735,21538,-14226,1331,-30546,-29134,32728,5707,26671,-3105,-18532,-11987,25497,32596,-920,-16095,-32413,15368,8147,-2979,-14578,5325,10165,-2328,-6082,
14845,31995,22217,-2135,10732,31927,32365,32303,8612,19079,25906,32761,27948,32725,17604,23051,6110,12727,32177,31416,32750,32445,-11124,32571,-32513,32247,32758,7844,24610,19177,27730,31993,29212,-7074,24085,32698,-30960,-7372,-5119,5495,-31616,26640,-20064,-634,17105,-1664,27637,-23288,32193,-30195,-6195,9313,1079,4584,30821,-3585,-4072,-5818,-808,-31815,-21635,26569,17456,7083,
